hash,author_name,committer_name,author_date,commit_date,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,min_complexity,mean_complexity,max_complexity,entropy,bug_fixing,description_length,num_prior_commits,avg_prior_age,num_prior_commits_bug_fixing,num_future_commits_bug_fixing,fix_inducing,reviewer_id,reviewer_name,reviewer_vote,reviewer_is_core,num_prior_votes,pct_prior_pos_votes,pct_prior_neg_votes,pct_prior_pos_votes_core,pct_prior_neg_votes_core,change_id,pct_prior_commits_author_authored,pct_prior_commits_author_reviewed,pct_prior_commits_reviewer_authored,pct_prior_commits_reviewer_reviewed
4cec17bc86f33b0968e57e551d60c305d7d2cd41,Michael Still,Michael Still,2012-10-07 23:45:55+11:00,2012-10-10 17:14:03+11:00,13,3,163,2,2,16,16.0,16,0.5435644431995964,True,18,1,91.0,0,1,True,2537,Nikhil Komawar,1,True,1,0.0,1.0,0.0,0.0,I91611fdfeaf57320e65669f4e8d75f984ede4523,1.0,0.0,0.0,0.0
4cec17bc86f33b0968e57e551d60c305d7d2cd41,Michael Still,Michael Still,2012-10-07 23:45:55+11:00,2012-10-10 17:14:03+11:00,13,3,163,2,2,16,16.0,16,0.5435644431995964,True,18,1,91.0,0,1,True,209,Josh Kearney,2,False,2,0.5,0.5,1.0,0.0,I91611fdfeaf57320e65669f4e8d75f984ede4523,1.0,0.0,0.0,0.0
4cec17bc86f33b0968e57e551d60c305d7d2cd41,Michael Still,Michael Still,2012-10-07 23:45:55+11:00,2012-10-10 17:14:03+11:00,13,3,163,2,2,16,16.0,16,0.5435644431995964,True,18,1,91.0,0,1,True,360,Dan Prince,2,False,3,0.6666666666666666,0.3333333333333333,0.5,0.0,I91611fdfeaf57320e65669f4e8d75f984ede4523,1.0,0.0,0.0,0.0
4cf65d57952cb5a85973822cf9d27fe97eba18b4,Brian Rosmaita,Brian Rosmaita,2018-02-17 16:29:51-05:00,2018-02-17 16:29:51-05:00,113,17,0,5,3,0,0.0,0,0.5120621272559912,True,31,2,94.5,1,0,False,9303,Abhishek Kekane,2,True,0,0.0,0.0,0.0,0.0,Icb6cd920f31c6e8e4eecf17880dd3244e5d1a61b,1.0,0.0,0.0,0.5
4cf65d57952cb5a85973822cf9d27fe97eba18b4,Brian Rosmaita,Brian Rosmaita,2018-02-17 16:29:51-05:00,2018-02-17 16:29:51-05:00,113,17,0,5,3,0,0.0,0,0.5120621272559912,True,31,2,94.5,1,0,False,5202,Erno Kuvaja,2,False,1,1.0,0.0,1.0,0.0,Icb6cd920f31c6e8e4eecf17880dd3244e5d1a61b,1.0,0.0,0.0,1.0
4d41027d219429b44b1036c85b3fb4a09e530121,Dan Prince,Dan Prince,2012-03-09 02:12:35-05:00,2012-03-09 17:50:25-05:00,150,67,892,9,6,9,32.0,85,0.8289014849679764,True,75,11,55.36363636363637,7,8,True,679,Kevin L. Mitchell,2,False,0,0.0,0.0,0.0,0.0,I8d0e56a9ec0d20ef56ed2ce8b860d987ae159e01,0.0,0.2727272727272727,0.0,0.2727272727272727
4d41027d219429b44b1036c85b3fb4a09e530121,Dan Prince,Dan Prince,2012-03-09 02:12:35-05:00,2012-03-09 17:50:25-05:00,150,67,892,9,6,9,32.0,85,0.8289014849679764,True,75,11,55.36363636363637,7,8,True,7,Jay Pipes,2,False,1,1.0,0.0,0.0,0.0,I8d0e56a9ec0d20ef56ed2ce8b860d987ae159e01,0.0,0.2727272727272727,0.09090909090909091,0.6363636363636364
4d43ab797dd46c4183fa685ac6b9501caa1115d4,Wen Cheng Ma,Wen Cheng Ma,2013-12-03 14:05:33+08:00,2013-12-30 20:26:12+08:00,55,29,51,1,1,5,5.0,5,0.0,True,45,1,33.0,1,1,True,6549,Zhi Yan Liu,2,False,4,0.0,1.0,0.0,0.0,I7e3a8cd89edd91c167c619365ab863ec53787f8f,0.0,0.0,0.0,1.0
4d43ab797dd46c4183fa685ac6b9501caa1115d4,Wen Cheng Ma,Wen Cheng Ma,2013-12-03 14:05:33+08:00,2013-12-30 20:26:12+08:00,55,29,51,1,1,5,5.0,5,0.0,True,45,1,33.0,1,1,True,616,Mark Washenberger,-1,False,1,1.0,0.0,0.0,0.0,I7e3a8cd89edd91c167c619365ab863ec53787f8f,0.0,0.0,0.0,0.0
4d43ab797dd46c4183fa685ac6b9501caa1115d4,Wen Cheng Ma,Wen Cheng Ma,2013-12-03 14:05:33+08:00,2013-12-30 20:26:12+08:00,55,29,51,1,1,5,5.0,5,0.0,True,45,1,33.0,1,1,True,6484,Feilong Wang,2,False,4,0.25,0.75,0.0,0.0,I7e3a8cd89edd91c167c619365ab863ec53787f8f,0.0,0.0,0.0,1.0
4d43ab797dd46c4183fa685ac6b9501caa1115d4,Wen Cheng Ma,Wen Cheng Ma,2013-12-03 14:05:33+08:00,2013-12-30 20:26:12+08:00,55,29,51,1,1,5,5.0,5,0.0,True,45,1,33.0,1,1,True,6493,John Bresnahan,-1,False,3,0.0,1.0,0.0,0.0,I7e3a8cd89edd91c167c619365ab863ec53787f8f,0.0,0.0,0.0,0.0
4d43ab797dd46c4183fa685ac6b9501caa1115d4,Wen Cheng Ma,Wen Cheng Ma,2013-12-03 14:05:33+08:00,2013-12-30 20:26:12+08:00,55,29,51,1,1,5,5.0,5,0.0,True,45,1,33.0,1,1,True,9,LaunchpadSync,-2,False,4,0.0,1.0,0.0,0.0,I7e3a8cd89edd91c167c619365ab863ec53787f8f,0.0,0.0,0.0,0.0
4d48f19a60bb263a821698e5c04e7b24ba71496c,Mark J. Washenberger,Mark J. Washenberger,2013-06-19 13:59:43-07:00,2013-06-19 13:59:43-07:00,1,0,49,1,1,4,4.0,4,0.0,True,37,0,0.0,0,1,True,1132,Brian Waldon,2,False,0,0.0,0.0,0.0,0.0,I9a85bf0112a9796482624e860efc2ec620aaf0f2,,,,
4d48f19a60bb263a821698e5c04e7b24ba71496c,Mark J. Washenberger,Mark J. Washenberger,2013-06-19 13:59:43-07:00,2013-06-19 13:59:43-07:00,1,0,49,1,1,4,4.0,4,0.0,True,37,0,0.0,0,1,True,4463,iccha-sethi,2,False,1,1.0,0.0,0.0,0.0,I9a85bf0112a9796482624e860efc2ec620aaf0f2,,,,
4d50b67b1d67b91612ccf9d70ddb61d7c11afd2b,Michael Still,Michael Still,2012-08-02 09:48:50+10:00,2012-08-02 12:34:41+10:00,8,8,0,1,1,0,0.0,0,0.0,False,19,1,22.0,0,1,True,1132,Brian Waldon,2,False,1,1.0,0.0,0.0,0.0,Ib19e69eb9a1047f735ff649a05b400642e8ec29e,1.0,0.0,0.0,1.0
4d50b67b1d67b91612ccf9d70ddb61d7c11afd2b,Michael Still,Michael Still,2012-08-02 09:48:50+10:00,2012-08-02 12:34:41+10:00,8,8,0,1,1,0,0.0,0,0.0,False,19,1,22.0,0,1,True,7,Jay Pipes,2,False,1,1.0,0.0,0.0,0.0,Ib19e69eb9a1047f735ff649a05b400642e8ec29e,1.0,0.0,0.0,1.0
4d5330088ff101c36fd8460dd72c7fd644938c7e,Julien Danjou,Erno Kuvaja,2015-12-09 20:34:16+00:00,2015-12-10 10:53:46+00:00,337,34,23839,36,20,5,97.68571428571428,410,0.467739541758839,False,71,4,197.25,1,2,True,5314,Brian Rosmaita,1,True,2,0.0,1.0,0.0,0.0,I91e1cc9a273249fd88749cecf21200f3f5e2bab1,0.0,0.0,0.0,0.25
4d5330088ff101c36fd8460dd72c7fd644938c7e,Julien Danjou,Erno Kuvaja,2015-12-09 20:34:16+00:00,2015-12-10 10:53:46+00:00,337,34,23839,36,20,5,97.68571428571428,410,0.467739541758839,False,71,4,197.25,1,2,True,5202,Erno Kuvaja,-1,False,1,0.0,1.0,0.0,1.0,I91e1cc9a273249fd88749cecf21200f3f5e2bab1,0.0,0.0,0.0,0.5
4d5330088ff101c36fd8460dd72c7fd644938c7e,Julien Danjou,Erno Kuvaja,2015-12-09 20:34:16+00:00,2015-12-10 10:53:46+00:00,337,34,23839,36,20,5,97.68571428571428,410,0.467739541758839,False,71,4,197.25,1,2,True,1669,Julien Danjou,-1,False,2,0.5,0.5,1.0,0.0,I91e1cc9a273249fd88749cecf21200f3f5e2bab1,0.0,0.0,0.0,0.0
4d5330088ff101c36fd8460dd72c7fd644938c7e,Julien Danjou,Erno Kuvaja,2015-12-09 20:34:16+00:00,2015-12-10 10:53:46+00:00,337,34,23839,36,20,5,97.68571428571428,410,0.467739541758839,False,71,4,197.25,1,2,True,12000,Ian Cordasco,2,False,3,0.3333333333333333,0.6666666666666666,1.0,0.0,I91e1cc9a273249fd88749cecf21200f3f5e2bab1,0.0,0.0,0.0,0.25
4d5330088ff101c36fd8460dd72c7fd644938c7e,Julien Danjou,Erno Kuvaja,2015-12-09 20:34:16+00:00,2015-12-10 10:53:46+00:00,337,34,23839,36,20,5,97.68571428571428,410,0.467739541758839,False,71,4,197.25,1,2,True,7575,Sabari,1,False,4,0.5,0.5,0.5,0.0,I91e1cc9a273249fd88749cecf21200f3f5e2bab1,0.0,0.0,0.0,0.0
4d5330088ff101c36fd8460dd72c7fd644938c7e,Julien Danjou,Erno Kuvaja,2015-12-09 20:34:16+00:00,2015-12-10 10:53:46+00:00,337,34,23839,36,20,5,97.68571428571428,410,0.467739541758839,False,71,4,197.25,1,2,True,15054,wangxiyuan,1,False,5,0.6,0.4,0.3333333333333333,0.0,I91e1cc9a273249fd88749cecf21200f3f5e2bab1,0.0,0.0,0.0,0.25
4d5330088ff101c36fd8460dd72c7fd644938c7e,Julien Danjou,Erno Kuvaja,2015-12-09 20:34:16+00:00,2015-12-10 10:53:46+00:00,337,34,23839,36,20,5,97.68571428571428,410,0.467739541758839,False,71,4,197.25,1,2,True,17116,Niall Bunting,1,False,6,0.6666666666666666,0.3333333333333333,0.25,0.0,I91e1cc9a273249fd88749cecf21200f3f5e2bab1,0.0,0.0,0.0,0.0
4d5330088ff101c36fd8460dd72c7fd644938c7e,Julien Danjou,Erno Kuvaja,2015-12-09 20:34:16+00:00,2015-12-10 10:53:46+00:00,337,34,23839,36,20,5,97.68571428571428,410,0.467739541758839,False,71,4,197.25,1,2,True,6159,Flavio Percoco Premoli,2,False,7,0.7142857142857143,0.2857142857142857,0.2,0.0,I91e1cc9a273249fd88749cecf21200f3f5e2bab1,0.0,0.0,0.0,0.5
4d6e55f40ce88414480df01b1f59ba1ed758e7d4,Mark McLoughlin,Mark McLoughlin,2014-06-16 17:19:08+01:00,2014-06-16 21:22:59+01:00,59,74,715,2,2,39,51.5,64,0.9783188466657636,False,224,6,282.8333333333333,5,1,True,1669,Julien Danjou,1,False,0,0.0,0.0,0.0,0.0,I067248974baee50a2a0afb38bf022b65d1bea57a,0.16666666666666666,0.16666666666666666,0.0,0.0
4d6e55f40ce88414480df01b1f59ba1ed758e7d4,Mark McLoughlin,Mark McLoughlin,2014-06-16 17:19:08+01:00,2014-06-16 21:22:59+01:00,59,74,715,2,2,39,51.5,64,0.9783188466657636,False,224,6,282.8333333333333,5,1,True,6159,Flavio Percoco Premoli,2,False,1,1.0,0.0,0.0,0.0,I067248974baee50a2a0afb38bf022b65d1bea57a,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333
4d6e55f40ce88414480df01b1f59ba1ed758e7d4,Mark McLoughlin,Mark McLoughlin,2014-06-16 17:19:08+01:00,2014-06-16 21:22:59+01:00,59,74,715,2,2,39,51.5,64,0.9783188466657636,False,224,6,282.8333333333333,5,1,True,2537,Nikhil Komawar,2,True,2,1.0,0.0,0.0,0.0,I067248974baee50a2a0afb38bf022b65d1bea57a,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666
4d75cce7226db44533d891d7524ef28793734a7c,Fei Long Wang,Fei Long Wang,2014-07-21 18:47:37+12:00,2014-07-21 18:47:41+12:00,31,0,7265,4,4,158,242.5,347,0.9824483084128176,True,82,0,0.0,0,4,True,11356,Louis Taylor,1,False,0,0.0,0.0,0.0,0.0,I350c235944aab226dc96de169be2087e2b599ab4,,,,
4d75cce7226db44533d891d7524ef28793734a7c,Fei Long Wang,Fei Long Wang,2014-07-21 18:47:37+12:00,2014-07-21 18:47:41+12:00,31,0,7265,4,4,158,242.5,347,0.9824483084128176,True,82,0,0.0,0,4,True,8759,Arnaud Legendre,2,False,1,1.0,0.0,0.0,0.0,I350c235944aab226dc96de169be2087e2b599ab4,,,,
4d75cce7226db44533d891d7524ef28793734a7c,Fei Long Wang,Fei Long Wang,2014-07-21 18:47:37+12:00,2014-07-21 18:47:41+12:00,31,0,7265,4,4,158,242.5,347,0.9824483084128176,True,82,0,0.0,0,4,True,6549,Zhi Yan Liu,2,False,2,1.0,0.0,0.0,0.0,I350c235944aab226dc96de169be2087e2b599ab4,,,,
4d7f2afb1d756a1cf608acc09356d6ac906b6cf8,Monty Taylor,Monty Taylor,2011-12-30 14:03:15-08:00,2011-12-30 14:03:15-08:00,10,0,0,1,1,0,0.0,0,0.0,False,32,0,0.0,0,0,False,7,Jay Pipes,2,False,1,1.0,0.0,0.0,0.0,I9c28ee11aa7bbe1b221a72e0ee8cc51d788f73c9,,,,
4d7f2afb1d756a1cf608acc09356d6ac906b6cf8,Monty Taylor,Monty Taylor,2011-12-30 14:03:15-08:00,2011-12-30 14:03:15-08:00,10,0,0,1,1,0,0.0,0,0.0,False,32,0,0.0,0,0,False,679,Kevin L. Mitchell,2,False,1,1.0,0.0,0.0,0.0,I9c28ee11aa7bbe1b221a72e0ee8cc51d788f73c9,,,,
4da02aeabc9bb072bd33b21a1c8fb6e10cc4e262,eddie-sheffield,eddie-sheffield,2014-03-02 03:19:32-05:00,2014-03-02 03:19:32-05:00,0,10,302,1,1,54,54.0,54,0.0,True,52,1,78.0,0,0,False,2537,Nikhil Komawar,1,True,0,0.0,0.0,0.0,0.0,Ifbc1af868359e6bd51b18b10cd5402340438917a,0.0,0.0,0.0,1.0
4da02aeabc9bb072bd33b21a1c8fb6e10cc4e262,eddie-sheffield,eddie-sheffield,2014-03-02 03:19:32-05:00,2014-03-02 03:19:32-05:00,0,10,302,1,1,54,54.0,54,0.0,True,52,1,78.0,0,0,False,9910,Nassim Babaci,1,False,1,1.0,0.0,1.0,0.0,Ifbc1af868359e6bd51b18b10cd5402340438917a,0.0,0.0,0.0,0.0
4da02aeabc9bb072bd33b21a1c8fb6e10cc4e262,eddie-sheffield,eddie-sheffield,2014-03-02 03:19:32-05:00,2014-03-02 03:19:32-05:00,0,10,302,1,1,54,54.0,54,0.0,True,52,1,78.0,0,0,False,8759,Arnaud Legendre,1,False,2,1.0,0.0,0.5,0.0,Ifbc1af868359e6bd51b18b10cd5402340438917a,0.0,0.0,0.0,0.0
4da02aeabc9bb072bd33b21a1c8fb6e10cc4e262,eddie-sheffield,eddie-sheffield,2014-03-02 03:19:32-05:00,2014-03-02 03:19:32-05:00,0,10,302,1,1,54,54.0,54,0.0,True,52,1,78.0,0,0,False,6549,Zhi Yan Liu,2,False,3,1.0,0.0,0.3333333333333333,0.0,Ifbc1af868359e6bd51b18b10cd5402340438917a,0.0,0.0,0.0,0.0
4da02aeabc9bb072bd33b21a1c8fb6e10cc4e262,eddie-sheffield,eddie-sheffield,2014-03-02 03:19:32-05:00,2014-03-02 03:19:32-05:00,0,10,302,1,1,54,54.0,54,0.0,True,52,1,78.0,0,0,False,177,Alex Meade,2,False,4,1.0,0.0,0.25,0.0,Ifbc1af868359e6bd51b18b10cd5402340438917a,0.0,0.0,0.0,1.0
4dc8509deec8434e57be2c4731d1323c2ff8da7d,wangdequn,wangdequn,2018-02-07 10:17:33+08:00,2018-02-07 10:17:33+08:00,1,1,0,1,1,0,0.0,0,0.0,False,8,1,1258.0,0,0,False,27248,Prateek Goel,1,False,0,0.0,0.0,0.0,0.0,Ic86d80b4663672a8b0ac9755b0abdbdefa2bacb4,0.0,0.0,0.0,0.0
4dc8509deec8434e57be2c4731d1323c2ff8da7d,wangdequn,wangdequn,2018-02-07 10:17:33+08:00,2018-02-07 10:17:33+08:00,1,1,0,1,1,0,0.0,0,0.0,False,8,1,1258.0,0,0,False,11904,Sean McGinnis,2,True,1,1.0,0.0,0.0,0.0,Ic86d80b4663672a8b0ac9755b0abdbdefa2bacb4,0.0,0.0,0.0,0.0
4de8670bcbb4e977f1d550bcf470926bbd77803f,Brian Waldon,Brian Waldon,2012-09-10 21:21:51-07:00,2012-09-11 11:03:59-07:00,77,5,1375,5,4,49,54.25,60,0.7315570624504221,True,55,2,187.5,1,4,True,2284,Eoghan Glynn,2,False,1,1.0,0.0,0.0,0.0,Ia6e1e7356eef7ac2267f7738e2f4a7c70dc12eeb,0.0,0.5,1.0,0.5
4de8670bcbb4e977f1d550bcf470926bbd77803f,Brian Waldon,Brian Waldon,2012-09-10 21:21:51-07:00,2012-09-11 11:03:59-07:00,77,5,1375,5,4,49,54.25,60,0.7315570624504221,True,55,2,187.5,1,4,True,616,Mark Washenberger,2,False,1,1.0,0.0,0.0,0.0,Ia6e1e7356eef7ac2267f7738e2f4a7c70dc12eeb,0.0,0.5,0.0,0.0
4df82ebd0566eba1acf3a9f891a9984cbddb9037,iccha-sethi,iccha-sethi,2013-06-10 14:22:11+00:00,2013-06-10 14:45:58+00:00,21,16,596,1,1,121,121.0,121,0.0,False,58,4,175.25,2,1,True,616,Mark Washenberger,2,False,0,0.0,0.0,0.0,0.0,I65df0be5f156959c1e70ad9cb1a8b7eceebb4d8a,0.0,0.75,0.25,0.5
4df82ebd0566eba1acf3a9f891a9984cbddb9037,iccha-sethi,iccha-sethi,2013-06-10 14:22:11+00:00,2013-06-10 14:45:58+00:00,21,16,596,1,1,121,121.0,121,0.0,False,58,4,175.25,2,1,True,177,Alex Meade,2,False,1,1.0,0.0,0.0,0.0,I65df0be5f156959c1e70ad9cb1a8b7eceebb4d8a,0.0,0.75,0.0,0.5
4e0e495e29ddbcb826843bf861534abb16a060f9,Alexander Bashmakov,Alexander Bashmakov,2017-02-17 20:10:00+00:00,2017-02-17 20:13:07+00:00,1,1,210,1,1,11,11.0,11,0.0,True,69,1,17.0,1,0,False,21722,Dharini Chandrasekar,1,False,0,0.0,0.0,0.0,0.0,If84d572b192758da9dec743678f9f0cb0d563faa,0.0,1.0,1.0,0.0
4e0e495e29ddbcb826843bf861534abb16a060f9,Alexander Bashmakov,Alexander Bashmakov,2017-02-17 20:10:00+00:00,2017-02-17 20:13:07+00:00,1,1,210,1,1,11,11.0,11,0.0,True,69,1,17.0,1,0,False,5314,Brian Rosmaita,2,True,1,1.0,0.0,0.0,0.0,If84d572b192758da9dec743678f9f0cb0d563faa,0.0,1.0,0.0,1.0
4e0e495e29ddbcb826843bf861534abb16a060f9,Alexander Bashmakov,Alexander Bashmakov,2017-02-17 20:10:00+00:00,2017-02-17 20:13:07+00:00,1,1,210,1,1,11,11.0,11,0.0,True,69,1,17.0,1,0,False,2537,Nikhil Komawar,2,True,2,1.0,0.0,0.5,0.0,If84d572b192758da9dec743678f9f0cb0d563faa,0.0,1.0,0.0,1.0
4e35808f94db8c17a20608e137e2940195821fac,Sam Morrison,Brian Waldon,2012-04-02 11:22:10+10:00,2012-04-08 17:16:59-07:00,16,9,189,2,2,24,24.0,24,0.2422921890824148,True,10,1,149.0,1,1,True,7,Jay Pipes,2,False,0,0.0,0.0,0.0,0.0,I0248f825396d08688238e6d2ef37c8fcb49e8c9d,0.0,0.0,0.0,0.0
4e35808f94db8c17a20608e137e2940195821fac,Sam Morrison,Brian Waldon,2012-04-02 11:22:10+10:00,2012-04-08 17:16:59-07:00,16,9,189,2,2,24,24.0,24,0.2422921890824148,True,10,1,149.0,1,1,True,679,Kevin L. Mitchell,2,False,2,1.0,0.0,0.0,0.0,I0248f825396d08688238e6d2ef37c8fcb49e8c9d,0.0,0.0,0.0,1.0
4e35808f94db8c17a20608e137e2940195821fac,Sam Morrison,Brian Waldon,2012-04-02 11:22:10+10:00,2012-04-08 17:16:59-07:00,16,9,189,2,2,24,24.0,24,0.2422921890824148,True,10,1,149.0,1,1,True,1132,Brian Waldon,2,False,2,1.0,0.0,0.0,0.0,I0248f825396d08688238e6d2ef37c8fcb49e8c9d,0.0,0.0,0.0,0.0
4e4092e73aba8e1f594db333c9e423992fa47ef1,Mark Washenberger,Mark Washenberger,2012-10-01 20:51:26+00:00,2012-10-01 20:51:26+00:00,0,3,548,1,1,118,118.0,118,0.0,False,32,1,28.0,1,0,False,177,Alex Meade,2,False,0,0.0,0.0,0.0,0.0,Idd0ada4d36821a699df51c4f628409f03c470301,0.0,1.0,1.0,0.0
4e4092e73aba8e1f594db333c9e423992fa47ef1,Mark Washenberger,Mark Washenberger,2012-10-01 20:51:26+00:00,2012-10-01 20:51:26+00:00,0,3,548,1,1,118,118.0,118,0.0,False,32,1,28.0,1,0,False,2537,Nikhil Komawar,1,True,1,1.0,0.0,0.0,0.0,Idd0ada4d36821a699df51c4f628409f03c470301,0.0,1.0,0.0,0.0
4e4092e73aba8e1f594db333c9e423992fa47ef1,Mark Washenberger,Mark Washenberger,2012-10-01 20:51:26+00:00,2012-10-01 20:51:26+00:00,0,3,548,1,1,118,118.0,118,0.0,False,32,1,28.0,1,0,False,1132,Brian Waldon,2,False,2,1.0,0.0,0.5,0.0,Idd0ada4d36821a699df51c4f628409f03c470301,0.0,1.0,0.0,1.0
4e7c8e6d553e9d187b6c7f6eb284b4b7d63cfd74,Thomas Leaman,Thomas Leaman,2013-09-26 15:34:13+00:00,2013-10-30 16:52:15+00:00,5,129,124,3,2,26,26.0,26,0.1847885474433757,True,39,1,40.0,1,1,True,455,Stuart McLaren,-1,False,2,0.5,0.5,0.0,0.0,Iaf8b500d7b340f370df239bfe9ab0656575dc93b,0.0,0.0,0.0,1.0
4e7c8e6d553e9d187b6c7f6eb284b4b7d63cfd74,Thomas Leaman,Thomas Leaman,2013-09-26 15:34:13+00:00,2013-10-30 16:52:15+00:00,5,129,124,3,2,26,26.0,26,0.1847885474433757,True,39,1,40.0,1,1,True,6549,Zhi Yan Liu,2,False,6,0.5,0.5,0.0,0.0,Iaf8b500d7b340f370df239bfe9ab0656575dc93b,0.0,0.0,0.0,1.0
4e7c8e6d553e9d187b6c7f6eb284b4b7d63cfd74,Thomas Leaman,Thomas Leaman,2013-09-26 15:34:13+00:00,2013-10-30 16:52:15+00:00,5,129,124,3,2,26,26.0,26,0.1847885474433757,True,39,1,40.0,1,1,True,6484,Feilong Wang,-1,False,2,0.5,0.5,0.0,0.0,Iaf8b500d7b340f370df239bfe9ab0656575dc93b,0.0,0.0,0.0,1.0
4e7c8e6d553e9d187b6c7f6eb284b4b7d63cfd74,Thomas Leaman,Thomas Leaman,2013-09-26 15:34:13+00:00,2013-10-30 16:52:15+00:00,5,129,124,3,2,26,26.0,26,0.1847885474433757,True,39,1,40.0,1,1,True,9,LaunchpadSync,-2,False,3,0.3333333333333333,0.6666666666666666,0.0,0.0,Iaf8b500d7b340f370df239bfe9ab0656575dc93b,0.0,0.0,0.0,0.0
4e7c8e6d553e9d187b6c7f6eb284b4b7d63cfd74,Thomas Leaman,Thomas Leaman,2013-09-26 15:34:13+00:00,2013-10-30 16:52:15+00:00,5,129,124,3,2,26,26.0,26,0.1847885474433757,True,39,1,40.0,1,1,True,177,Alex Meade,2,False,4,0.25,0.75,0.0,0.0,Iaf8b500d7b340f370df239bfe9ab0656575dc93b,0.0,0.0,0.0,0.0
4e7c8e6d553e9d187b6c7f6eb284b4b7d63cfd74,Thomas Leaman,Thomas Leaman,2013-09-26 15:34:13+00:00,2013-10-30 16:52:15+00:00,5,129,124,3,2,26,26.0,26,0.1847885474433757,True,39,1,40.0,1,1,True,6593,Dirk Mueller,1,False,5,0.4,0.6,0.0,0.0,Iaf8b500d7b340f370df239bfe9ab0656575dc93b,0.0,0.0,0.0,0.0
4e7c8e6d553e9d187b6c7f6eb284b4b7d63cfd74,Thomas Leaman,Thomas Leaman,2013-09-26 15:34:13+00:00,2013-10-30 16:52:15+00:00,5,129,124,3,2,26,26.0,26,0.1847885474433757,True,39,1,40.0,1,1,True,616,Mark Washenberger,2,False,6,0.5,0.5,0.0,0.0,Iaf8b500d7b340f370df239bfe9ab0656575dc93b,0.0,0.0,0.0,1.0
4e7d9cdaf9e6d1c260a61f232e4ec0e21819ac0e,Alex Meade,Alex Meade,2013-11-22 15:54:06+00:00,2013-12-03 16:05:49+00:00,266,6,6373,11,8,9,71.5,270,0.689699416315589,True,62,2,179.0,2,6,True,6484,Feilong Wang,2,False,2,1.0,0.0,0.0,0.0,I2036e2a88601d7c5aa85fad32d90fe0ed30b84c8,0.5,0.0,0.0,0.5
4e7d9cdaf9e6d1c260a61f232e4ec0e21819ac0e,Alex Meade,Alex Meade,2013-11-22 15:54:06+00:00,2013-12-03 16:05:49+00:00,266,6,6373,11,8,9,71.5,270,0.689699416315589,True,62,2,179.0,2,6,True,7703,Venkatesh Sampath,1,False,2,1.0,0.0,0.0,0.0,I2036e2a88601d7c5aa85fad32d90fe0ed30b84c8,0.5,0.0,0.0,0.0
4e7d9cdaf9e6d1c260a61f232e4ec0e21819ac0e,Alex Meade,Alex Meade,2013-11-22 15:54:06+00:00,2013-12-03 16:05:49+00:00,266,6,6373,11,8,9,71.5,270,0.689699416315589,True,62,2,179.0,2,6,True,4463,iccha-sethi,2,False,2,1.0,0.0,0.0,0.0,I2036e2a88601d7c5aa85fad32d90fe0ed30b84c8,0.5,0.0,0.0,0.5
4e9299cee902345037b24350da0f36c5daa0701a,Andreas Jaeger,Brian Rosmaita,2017-03-04 07:19:59+01:00,2017-03-04 15:56:45+00:00,1,1,0,1,1,0,0.0,0,0.0,True,35,1,228.0,1,0,False,8158,Hemanth Makkapati,1,False,0,0.0,0.0,0.0,0.0,I02bfe805c419fcc49ac43b66f4f7b1a0d1d54755,0.0,0.0,0.0,0.0
4e9299cee902345037b24350da0f36c5daa0701a,Andreas Jaeger,Brian Rosmaita,2017-03-04 07:19:59+01:00,2017-03-04 15:56:45+00:00,1,1,0,1,1,0,0.0,0,0.0,True,35,1,228.0,1,0,False,5314,Brian Rosmaita,2,True,1,1.0,0.0,0.0,0.0,I02bfe805c419fcc49ac43b66f4f7b1a0d1d54755,0.0,0.0,0.0,0.0
4ec5f5a6c6104ca09890ecd60a8f5e0debf9b322,Julien Danjou,Julien Danjou,2015-01-13 14:07:10+01:00,2015-01-13 15:03:27+01:00,9,8,2117,7,6,3,52.833333333333336,88,0.9791922016723984,False,8,6,486.6666666666667,3,0,False,12000,Ian Cordasco,1,False,0,0.0,0.0,0.0,0.0,Ia57b9acc983b783df83a59b6b74cb674089bb7ac,0.16666666666666666,0.0,0.0,0.0
4ec5f5a6c6104ca09890ecd60a8f5e0debf9b322,Julien Danjou,Julien Danjou,2015-01-13 14:07:10+01:00,2015-01-13 15:03:27+01:00,9,8,2117,7,6,3,52.833333333333336,88,0.9791922016723984,False,8,6,486.6666666666667,3,0,False,11356,Louis Taylor,1,False,1,1.0,0.0,0.0,0.0,Ia57b9acc983b783df83a59b6b74cb674089bb7ac,0.16666666666666666,0.0,0.0,0.16666666666666666
4ec5f5a6c6104ca09890ecd60a8f5e0debf9b322,Julien Danjou,Julien Danjou,2015-01-13 14:07:10+01:00,2015-01-13 15:03:27+01:00,9,8,2117,7,6,3,52.833333333333336,88,0.9791922016723984,False,8,6,486.6666666666667,3,0,False,5202,Erno Kuvaja,2,False,2,1.0,0.0,0.0,0.0,Ia57b9acc983b783df83a59b6b74cb674089bb7ac,0.16666666666666666,0.0,0.0,0.16666666666666666
