hash,author_name,committer_name,author_date,commit_date,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,min_complexity,mean_complexity,max_complexity,entropy,bug_fixing,description_length,prior_commits,num_prior_commits,avg_prior_age,num_prior_commits_bug_fixing,num_future_commits_bug_fixing,fix_inducing
9633697ae08bc222c07b96e777061c7d24f45273,Hengqing Hu,Hengqing Hu,2012-01-05,2012-01-05,15,7,458,3,3,50,50.0,50,0.7213546702887651,True,36,[],0,0.0,0,3,True
d466cec3576b12c61491c75c43ec2d839072890e,Hengqing Hu,Hengqing Hu,2012-01-05,2012-01-05,17,11,367,2,2,42,42.0,42,0.37123232664087563,True,56,[],0,0.0,0,2,True
422c1e4aa96f175ace645cb068a2d81f6d742642,Russell Bryant,Russell Bryant,2012-01-03,2012-01-05,0,97,0,1,1,0,0.0,0,0.0,False,39,[],0,0.0,0,0,False
1cff8250c64228cca52a7dd64820b030d3114db9,Pete Zaitcev,Pete Zaitcev,2012-01-05,2012-01-05,60,13,137,2,2,0,0.0,0,0.10441907800540785,True,70,['dcc884708a1a08dcbc7d39975dc8f488ca090a93'],1,65.0,1,1,True
48449171a73e9b470b3caa136f20d56cd1757bdc,Ewan Mellor,Jay Pipes,2011-12-28,2012-01-06,132,72,1435,4,4,53,54.5,56,0.7281703477304927,True,196,"['98b1ef337ee63f239829b44aec4d05cea99f98ad', '57c4e9b6c686f1303c815698cc68b95bf9b033e7', '49d67bd5051a7399d6108119ade54db92cae23f0']",3,35.0,1,8,True
e2f9d15e4cb99caa5ab146bc367def81b2fdf6fb,Alex Meade,Alex Meade,2012-01-06,2012-01-10,201,6,2849,5,5,19,84.0,164,0.5425665775295926,True,42,[],0,0.0,0,11,True
878036019af964e982e495183f099daa5a38fdfc,Jay Pipes,Jay Pipes,2012-01-10,2012-01-10,14,1,448,2,2,20,30.5,41,0.9182958340544896,True,40,[],0,0.0,0,3,True
1590dadcb495f97a3a2d86c13b5d0f847e6d5964,Mark McLoughlin,Mark McLoughlin,2012-01-11,2012-01-11,3,3,20,1,1,5,5.0,5,0.0,False,37,[],0,0.0,0,0,False
2be1efe281eb18ca753f79c6a2381c02466472a5,Major Hayden,Major Hayden,2012-01-12,2012-01-12,2,2,1978,1,1,164,164.0,164,0.0,True,23,['e2f9d15e4cb99caa5ab146bc367def81b2fdf6fb'],1,2.0,1,1,True
b46401a17b68dee4568e7ff01a5534a62eb9285f,Pete Zaitcev,Pete Zaitcev,2012-01-11,2012-01-12,7,7,941,3,3,3,11.666666666666666,28,0.8699155297736259,True,103,['57c4e9b6c686f1303c815698cc68b95bf9b033e7'],1,34.0,0,1,True
195e6670c47352993c920a0dd490aa7e1fb8566e,Chris Behrens,Chris Behrens,2012-01-12,2012-01-12,328,37,991,4,4,29,36.5,44,0.636317605224075,True,22,"['f8ae3c4995d8716c46750e3715532e3086a2645a', '57c4e9b6c686f1303c815698cc68b95bf9b033e7', '002d711fb7f16a6d5c7977e82e30837287b553b8', 'fa1b0b1f784f1b68c8fc598965155b7f083b61dc']",4,23.5,1,8,True
6fd005465e70f3ac1c1581b10b4e01d041f50f23,Eoghan Glynn,Eoghan Glynn,2012-01-16,2012-01-16,137,45,1459,8,6,21,40.0,63,0.7600967151722392,True,63,[],0,0.0,0,7,True
b4624ec24240c1c15d4daed07afd19eb21474be4,Jay Pipes,Jay Pipes,2012-01-10,2012-01-16,165,154,4320,9,3,2,51.0,163,0.9155734774964427,True,53,"['1e611fa1ae4f4185c50c114a5b41f5581b9358b6', 'e2f9d15e4cb99caa5ab146bc367def81b2fdf6fb', '57c4e9b6c686f1303c815698cc68b95bf9b033e7', '002d711fb7f16a6d5c7977e82e30837287b553b8', 'd105e954a82030cac21a1e5461ae8f507af54758']",5,34.6,3,10,True
14593a3b9691bdb6920c7fefe98d1f817495abb9,Eoghan Glynn,Eoghan Glynn,2012-01-13,2012-01-17,159,134,2147,15,4,9,25.0,42,0.8973643509972076,True,22,"['94dcf3acd0b3ef7adcb61b90bf4bdcc733cf61ac', 'ba44d1c384c58ae8059a44c0ef0afaacba40225f', '57c4e9b6c686f1303c815698cc68b95bf9b033e7', '2a5a0e9a355e64545da3165c1f2aea049e0eb9fa', 'd105e954a82030cac21a1e5461ae8f507af54758', '88780460895ccf77747c2db4450919e9daa17020']",6,56.5,4,6,True
5835b30cc241e1dbad4ca2920ea05f19e3097cbe,Eoghan Glynn,Eoghan Glynn,2012-01-17,2012-01-17,211,67,2314,11,6,9,26.142857142857142,42,0.9118602423004394,False,155,"['88780460895ccf77747c2db4450919e9daa17020', '57c4e9b6c686f1303c815698cc68b95bf9b033e7', 'ec99ac38ae80bded04b18b5807fe2d9cdac1a432', '14593a3b9691bdb6920c7fefe98d1f817495abb9']",4,42.25,2,9,True
097ced8cb255604d07e13b5238f2423b719654b7,Eoghan Glynn,Eoghan Glynn,2012-01-13,2012-01-17,41,10,782,3,3,13,16.5,20,0.9550648994213162,False,39,"['14593a3b9691bdb6920c7fefe98d1f817495abb9', '5835b30cc241e1dbad4ca2920ea05f19e3097cbe']",2,0.0,1,2,True
3956c546fb725a13784f6e1441a74be1680abd9d,Eoghan Glynn,Eoghan Glynn,2012-01-17,2012-01-18,119,27,2227,9,3,9,36.55555555555556,83,0.9216822900479377,True,76,['6fd005465e70f3ac1c1581b10b4e01d041f50f23'],1,2.0,1,8,True
e893b248a2f541eb8409c552b17b43c67430d117,Stuart McLaren,Brian Waldon,2011-12-20,2012-01-19,156,11,2658,7,4,2,53.8,116,0.5695727731103073,False,34,"['e5925473cd2d29024cbabd76250cc369a7090087', '57c4e9b6c686f1303c815698cc68b95bf9b033e7']",2,41.0,0,17,True
b712949ec531055661357fc2fc79c169f2223999,Brian Waldon,Brian Waldon,2012-01-19,2012-01-19,4,1,577,2,2,33,60.5,88,0.9709505944546686,True,15,[],0,0.0,0,1,True
41b981c98d947ada3e8c83af8392e222ce1b00cd,Eoghan Glynn,Eoghan Glynn,2012-01-19,2012-01-19,42,5,190,2,2,18,19.5,21,0.8196004346196012,True,58,['57c4e9b6c686f1303c815698cc68b95bf9b033e7'],1,42.0,0,4,True
eeb4d1ee29bf1c7a10755fc312229acfcebc9cde,Brian Waldon,Brian Waldon,2012-01-17,2012-01-19,421,29,3904,12,9,5,56.888888888888886,170,0.7084658907002087,False,39,"['e5925473cd2d29024cbabd76250cc369a7090087', 'ec99ac38ae80bded04b18b5807fe2d9cdac1a432', '57c4e9b6c686f1303c815698cc68b95bf9b033e7', '097ced8cb255604d07e13b5238f2423b719654b7', '5835b30cc241e1dbad4ca2920ea05f19e3097cbe', 'b4624ec24240c1c15d4daed07afd19eb21474be4']",6,27.0,1,16,True
2e8e628d7a320fdec45370a1e024373ee7164f2f,Dan Prince,Dan Prince,2012-01-20,2012-01-20,2,2,148,1,1,40,40.0,40,0.0,True,13,['c827316cd3be96c5bf70b4fbba78e46f038b8a7d'],1,32.0,1,0,False
eb2ab3a40a7ddc6038a254c27870f92cfd012d24,Kevin L. Mitchell,Kevin L. Mitchell,2012-01-20,2012-01-20,26,2,500,2,2,17,23.0,29,0.863120568566631,True,61,[],0,0.0,0,3,True
0db2cfadf5da692aa6f02abd20018f4aa3d49d2a,Jay Pipes,Jay Pipes,2012-01-10,2012-01-20,33,0,2464,2,2,87,128.5,170,0.7990485210442682,True,65,[],0,0.0,0,7,True
3b2ef8e29e21ce1c00c33de8f3521b3c7cf8d241,Mark McLoughlin,Mark McLoughlin,2012-01-23,2012-01-23,12,12,190,1,1,0,0.0,0,0.0,False,72,"['57c4e9b6c686f1303c815698cc68b95bf9b033e7', '1f979ca757162b55bc120eb87990f70819a4266f']",2,59.5,0,2,True
946278d1c709db2a5f850619ccd2d6ecf62e8f5a,Ewan Mellor,Jay Pipes,2011-12-28,2012-01-23,79,3,2658,3,3,53,105.66666666666667,174,0.7927372806465772,True,71,['1ab63ff5c97cfcbcebd993b57e209c0dd17c2ee8'],1,54.0,1,12,True
601fb310ef7802a059a375b978e82eb31efafe68,Eoghan Glynn,Eoghan Glynn,2012-01-23,2012-01-23,74,13,1711,3,2,29,54.333333333333336,89,0.8690290607509583,True,33,[],0,0.0,0,6,True
