hash,change_id,project,num_lines_added,num_lines_deleted,num_lines_of_code,num_file_impacted,num_dirs_impacted,mean_complexity,entropy,bug_fixing,description_length,num_prior_commits,num_prior_commits_bug_fixing,avg_prior_age,author_is_core,author_is_exp_author,author_is_exp_reviewer,num_reviewers,num_comments,pct_pos,pct_pos_prior_pos,pct_pos_prior_neg,pct_pos_prior_no_comment,pct_pos_prior_pos_core,pct_pos_author_core,pct_pos_high_freq,fix_inducing
7512d3effa8753ee38d19e5cd7311974e0c84c21,I65dbde6ca95ed22ad1deb04c2a5ec0e31a0b417f,sahara,0.0014741850102187825,0.0001911174490230958,0.039060952255167404,0.008793969849246231,0.029069767441860465,0.15757906215921483,0.8077377568219367,0,0.02768166089965398,0.043478260869565216,0.04054054054054054,0.014823147933692883,0,0,0,0.06666666666666667,0.002175489485134155,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1
753b2b6d04d0808e92dec0337d75a821d171e8e6,I17adb877483dbf0b0aa559029c61715d1cef9d7b,sahara,0.0001005126143330988,0.0,0.00013207422571485174,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.14878892733564014,0.0,0.0,0.0,1,0,0,0.0,0.0007251631617113851,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
7553ae8fc827d9bf84956f61750b87409d0f7bfe,I4f20a356efc2dcc51aac2f10105be6aa351f87e8,sahara,0.0002010252286661976,1.9601789643394442e-05,0.015914944198639636,0.0037688442211055275,0.01744186046511628,0.12022900763358779,0.8649735207179269,0,0.2975778546712803,0.004830917874396135,0.0,0.040234258677166394,0,1,0,0.06666666666666667,0.01015228426395939,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0
755a808a1f15c5fe84a1da2f1cd7d32e879cd5a2,I6f4802f77fc3b8b1e29321b692e70ccc035f6a21,sahara,3.35042047776996e-05,4.9004474108486105e-06,0.0013207422571485175,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.1245674740484429,0.0,0.0,0.0,0,0,0,0.06666666666666667,0.0007251631617113851,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0
756c29234be617b11c768d05bd71499fa95adf3a,I8eed14767a6856faede352854e599bd486539fda,sahara,0.00582973163131973,0.0005047460833174068,0.036254374958726805,0.007537688442211055,0.023255813953488372,0.12340966921119594,0.8485599029750736,0,0.11072664359861592,0.07729468599033816,0.08108108108108109,0.1343678655328723,0,0,0,0.6,0.032632342277012324,0.9,0.9,0.9,0.0,0.0,0.0,0.5,1
7570904b875adf1c8fca5704f71a52d42f9157e2,I4b0c1fc131baa2cee51aeaac1c450d6fd8c700ba,sahara,0.0006030756859985928,0.0,0.01406590503863171,0.002512562814070352,0.011627906976744186,0.11068702290076336,0.9999999999999998,1,0.04152249134948097,0.0,0.0,0.0,0,0,0,0.3333333333333333,0.010877447425670777,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0
75785a69cbdb275bd8f8fb39306c7353540aed9e,Ia09dbac89464005a9ebbc5d144ffa90092ef232c,sahara,3.35042047776996e-05,4.9004474108486105e-06,0.0007924453542891104,0.001256281407035176,0.005813953488372093,0.0,0.0,0,0.006920415224913495,0.004830917874396135,0.0,0.06352777685868378,0,0,0,0.3333333333333333,0.0029006526468455403,1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0
758ad62f1a2675b67529ee6326cda754071ba40d,I3a2d9126f082b6021938d3c98cd7750663b90830,sahara,0.0002345294334438972,0.0,0.0011556494750049528,0.001256281407035176,0.005813953488372093,0.03816793893129771,0.0,0,0.031141868512110725,0.0,0.0,0.0,0,0,0,0.4,0.00870195794053662,1.0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0
758f38a1f6041ea6b456efdbe3871746252bce56,I328c3ecbbc712b3a9d48a6a7248ec28477ec0f5c,sahara,0.018896371494622574,2.4502237054243053e-05,0.04087697285874661,0.01256281407035176,0.029069767441860465,0.19312977099236642,0.6056560678049647,0,0.10034602076124567,0.01932367149758454,0.02702702702702703,0.19945074942924262,0,0,0,0.2,0.019579405366207395,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1
75ac890afd38a2bb11536ba575479833fabd837f,Icfc2136c3db3c23e04984e5aef05d1e84bec8a40,sahara,0.0001005126143330988,1.470134223254583e-05,0.004292412335732682,0.001256281407035176,0.005813953488372093,0.1183206106870229,0.0,1,0.02768166089965398,0.004830917874396135,0.013513513513513514,0.0015881944214670945,0,0,0,0.4,0.0029006526468455403,1.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,1
