reviewer_id,reviewer_name,reviewer_vote,reviewer_is_core,num_prior_comments,pct_prior_comments_by_reviewer,num_prior_votes,pct_prior_pos_votes,pct_prior_neg_votes,pct_prior_pos_votes_core,pct_prior_neg_votes_core,reviewer_freq,hash,change_id
6786,Sergey Lukjanov,2,False,3,0.6666666666666666,1,1.0,0.0,0.0,0.0,1.0,db7b8df57a879286f6a7ec1b90594ac0f196148b,Idca961b813bf3ff62dd6f9d722b6524d0b79f2c2
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,2ad7827f1a7cfbd3a5608d95e4932be31d468b4b,Ib9ff7768f316d9771b5c30c2464cebb9b108a4ad
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,89d2a84f72c0b8b4735eea6beaf39d19de489a02,Ib0757605fc3ae7f5dea34f291e0bfd5107beca9c
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,3fe32d16c9e3db0d1fde2259af3e0666cf44af1f,Id220c98a33579e4f7c3ab50f53bf14f57bdd492c
7109,Dmitry Mescheryakov (dmitryme),1,False,1,0.0,0,0.0,0.0,0.0,0.0,0.0,3fa5969ffe752f711c171b1d4383120cb8b37dfd,Ia13e9231d75bbac3cff6291d477b72d727e21c71
7125,Alexander Ignatov,2,False,1,0.0,1,1.0,0.0,0.0,0.0,0.0,3fa5969ffe752f711c171b1d4383120cb8b37dfd,Ia13e9231d75bbac3cff6291d477b72d727e21c71
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1220af461b432507db1c2aae68a265e353527b6d,If52abd9ef609417c86618b8f6a29e04df74ddc8a
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,63a3aa2536173a225d848698c2c21fab03d325b2,I44705f04b277b6babfe8912f158414ed46ea555d
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,b8b6f40fb39324098630ce8db750acf44bf73fa1,I6f2943ebe3a0bd12503ed61bc6bed629d9e23d2f
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,003485eb87a5ba5d9d5b431e25b631068f0ada16,Ie86c426f02b4dd1e00cc779e331ab0939bc4531c
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,17446567fe4b7abecf713e9dad9b2a76d4704a0e,I2556cb2c18906e1c96c3bda041ba1ea8ea26c4e1
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,0.8571428571428571,879b9cdb594c7a5735c7f297c0a0d1ccd489f6a3,I12e9c3ba20849b77dc0b502958aa2a8622ed7ce0
7428,Yaroslav Lobankov,1,False,0,0.0,0,0.0,0.0,0.0,0.0,0.0,dc50d0122696ca1a4d29789064d7422eb01bc58e,I49eeadf24417d2a6636804a71f6208e8577431d9
6786,Sergey Lukjanov,2,False,1,1.0,1,1.0,0.0,0.0,0.0,1.0,dc50d0122696ca1a4d29789064d7422eb01bc58e,I49eeadf24417d2a6636804a71f6208e8577431d9
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,aec3ce3135c79076805e70cb512ab97a1a5bfc20,I61163380bee7806e23e1f15c4260dbd5728e9ab6
6786,Sergey Lukjanov,2,False,1,1.0,0,0.0,0.0,0.0,0.0,1.0,3d1cea3424a91d5ee25fc173dd6fd34bb6b7421c,I6db89a06a4fa86b62a582d0188d0b7f1a508dcd2
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,8ae8592a73ee5d824c86091db1dce54339a8ebfb,Id273d6a4ba3ab4201ee04f3791117f2e71c3cf5f
7125,Alexander Ignatov,1,False,4,0.0,0,0.0,0.0,0.0,0.0,0.031746031746031744,cf7947171701054de81f524cbe92e2a37491ec21,Ida6b9f63660a37449977bb8176a19ad18fd5a8a7
6786,Sergey Lukjanov,2,False,4,1.0,1,1.0,0.0,0.0,0.0,1.0,cf7947171701054de81f524cbe92e2a37491ec21,Ida6b9f63660a37449977bb8176a19ad18fd5a8a7
6786,Sergey Lukjanov,2,False,1,1.0,0,0.0,0.0,0.0,0.0,1.0,d52b634462ebba1b558d30ac68f14bade455e697,I00af8d282c97d5a7e131a9fae83edb85261852d8
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,b36b088f78f3efcf6e9d13406bac635855827121,Ib79b436f26fffa532ec5d0e5f9a0fecda8ccc812
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,0.0,c73b82916f195fbf63f932fd74b19c7be8063579,I3ea356293e15deed671b329e3a2bdda49fb67c28
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,f6b6221ece5e71f526cec235005620d4dd25c522,I8149f5689186bf9a947ecf97a8da1efa19bd5e7e
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,0.0,ff07ad8d653c53020cffec37e343df65f741c750,Ia50f074f3095fef85d145de954461ee7070e0c38
7125,Alexander Ignatov,2,False,3,0.0,0,0.0,0.0,0.0,0.0,0.0,c4e414e1b97628b9a2683c2b4b7d38ea6e0d0b5e,I666fc5ef445c787d4ea889c2eae576225778b10d
6786,Sergey Lukjanov,2,False,3,0.0,0,0.0,0.0,0.0,0.0,1.0,9b9b693098687b38717a36d22fcb78353e4ee6e6,I234484e0b52cbff0d1b894c4fc7b72bdea5eed1b
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,35498183a3521a70b16323488edbc5743a106af7,I1a8f060e3653d29936ec9835e720a020b48c4f5a
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,6a8e586f66478d3915fc9d1f833c1ab89bd22584,I916932d1f8be40852139723b215957bfc2a24be7
6786,Sergey Lukjanov,2,False,5,0.0,0,0.0,0.0,0.0,0.0,0.0,1badfe193850cf50854ff130ef343f76d0fb585b,I827e9dad490099b7825ed812452d89fc7d4d0e83
7428,Yaroslav Lobankov,1,False,5,0.0,1,1.0,0.0,0.0,0.0,0.0,1badfe193850cf50854ff130ef343f76d0fb585b,I827e9dad490099b7825ed812452d89fc7d4d0e83
7125,Alexander Ignatov,2,False,5,0.0,2,1.0,0.0,0.0,0.0,0.0,1badfe193850cf50854ff130ef343f76d0fb585b,I827e9dad490099b7825ed812452d89fc7d4d0e83
6786,Sergey Lukjanov,2,False,3,0.3333333333333333,0,0.0,0.0,0.0,0.0,0.875,efe4d140f31dfa158fa13ede0f93a36d0062c27b,I6f188ba7cd18835617f9e2bfcacb259295d49767
7125,Alexander Ignatov,-1,False,5,0.0,2,0.0,1.0,0.0,0.0,0.0,d5c7d88d83bf94a9ebbef5d6a684e614c1f70fa7,I285ca653827ec6544367e44b875299e58bd070cb
7132,Nikita Konovalov,-1,False,8,0.0,2,0.0,1.0,0.0,0.0,0.0,d5c7d88d83bf94a9ebbef5d6a684e614c1f70fa7,I285ca653827ec6544367e44b875299e58bd070cb
6786,Sergey Lukjanov,2,False,14,0.2857142857142857,2,0.0,1.0,0.0,0.0,1.0,d5c7d88d83bf94a9ebbef5d6a684e614c1f70fa7,I285ca653827ec6544367e44b875299e58bd070cb
7428,Yaroslav Lobankov,1,False,7,0.0,2,1.0,0.0,0.0,0.0,0.0,bdd96e24b137e682b0cf310797cd3aca542c7ed8,I57dc8cfe631e49cd7120c986a2eacc4aa399433b
7125,Alexander Ignatov,1,False,7,0.0,2,0.5,0.5,0.0,0.0,0.3333333333333333,bdd96e24b137e682b0cf310797cd3aca542c7ed8,I57dc8cfe631e49cd7120c986a2eacc4aa399433b
6786,Sergey Lukjanov,2,False,8,0.125,3,1.0,0.0,0.0,0.0,0.6666666666666666,bdd96e24b137e682b0cf310797cd3aca542c7ed8,I57dc8cfe631e49cd7120c986a2eacc4aa399433b
7132,Nikita Konovalov,1,False,8,0.0,3,1.0,0.0,0.0,0.0,0.0,bdd96e24b137e682b0cf310797cd3aca542c7ed8,I57dc8cfe631e49cd7120c986a2eacc4aa399433b
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,1f745dccb6623fbc6ab0f6b0965f90d622f33cdf,I782096ca3471cbdabcc048c79a7198cb630a6c64
7125,Alexander Ignatov,2,False,12,0.0,2,1.0,0.0,0.0,0.0,0.5,f9ddb9084e51d35d56495888b11033a3454ec718,Ib2ae34d04be2abb183abe131d114181776ef8948
6786,Sergey Lukjanov,2,False,4,0.0,1,0.0,1.0,0.0,0.0,0.75,f9ddb9084e51d35d56495888b11033a3454ec718,Ib2ae34d04be2abb183abe131d114181776ef8948
7428,Yaroslav Lobankov,1,False,6,0.0,2,0.5,0.5,0.0,0.0,0.25,f9ddb9084e51d35d56495888b11033a3454ec718,Ib2ae34d04be2abb183abe131d114181776ef8948
6786,Sergey Lukjanov,2,False,0,0.0,1,1.0,0.0,0.0,0.0,0.8888888888888888,1244001dae69f66503a21c3d918651c79df9780f,I0e891d594378a8b96a38a99c062a7b705e84a222
7428,Yaroslav Lobankov,1,False,0,0.0,1,1.0,0.0,0.0,0.0,0.0,1244001dae69f66503a21c3d918651c79df9780f,I0e891d594378a8b96a38a99c062a7b705e84a222
6786,Sergey Lukjanov,2,False,2,0.0,1,1.0,0.0,0.0,0.0,0.9,a2892cb4ece7b8974be440d4522be8ac79fd304e,I7d1cc835522fff0a99015d21019a4aef6f3220f3
7428,Yaroslav Lobankov,1,False,0,0.0,1,1.0,0.0,0.0,0.0,0.1,a2892cb4ece7b8974be440d4522be8ac79fd304e,I7d1cc835522fff0a99015d21019a4aef6f3220f3
6786,Sergey Lukjanov,2,False,24,0.7916666666666666,0,0.0,0.0,0.0,0.0,1.0,b6829d9d8bc3f7ab9c544bc223c4ec5253b3f83f,I5df80d67e25c2f4f8367f78f67fb9e9e76fc3647
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,0.0,6d922d037778e309159edbdd798e269c24ed5dfb,Id65b6131d8ae37e845c9cdb07977e4e2027473eb
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,0.9090909090909091,3da4ce6c22b48af70ef87fb08ecb756b447ea741,I453ddce3e5253880a000fcb287163d13803797a3
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,3fb772c8d5958a8a93ab1cedc87c61d513b84eea,I8471e525566a0353d9276529be4b0d0e0cbf6cd6
6786,Sergey Lukjanov,2,False,0,0.0,0,0.0,0.0,0.0,0.0,1.0,f0192eff1b098c8ff26b8c7bff2e1a3f1c2dad72,I2d27ca263d32212290b0c9c885866ffa52d5cc78
